C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,-12.11237865898164
CC1=NC=C(CO)C(C=O)=C1O,-2.659386524659364
CN(CC(O)=O)C(N)=N,-3.4628042984081566
CC(C)C[C@H](N)C(O)=O,-0.6308982998044486
N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O,-5.01175721352883
N[C@@H](CS)C(O)=O,-1.6572876221462542
CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,-9.760997382125103
CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,-13.727849799481374
N[C@@H](CCCNC(N)=O)C(O)=O,-2.0839497132108
C[C@@H](O)[C@H](N)C(O)=O,1.3873851025125878
NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO[P@](O)(=O)O[P@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O,-5.4186523221927505
NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1,-8.665667569971289
C[C@H](N)C(O)=O,1.6128666024715896
CC(C)[C@H](N)C(O)=O,0.6025379223435257
C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,-10.539837498784703
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C,-17.92935364970465
CC1=C(O)C(CO)=C(CO)C=N1,-2.352143964885451
CC[C@H](C)[C@H](N)C(O)=O,-0.1403338611782798
COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CC(O)=O,-6.11233415726519
CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,-13.827667935603227
CC1=CC(=O)C2=CC=CC=C2C1=O,-5.833736875615225
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,-4.727017211780114
OC(=O)[C@@H]1CCCN1,1.1538180573809924
NC1=C2NC=NC2=NC=N1,-2.4638902426807903
N[C@@H](CC(N)=O)C(O)=O,0.24026094778609283
[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,-7.469809649597986
CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,-9.831578344759315
[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,-9.276123310812464
C[C@@H](CC1=CC(O)=C(O)C=C1)[C@H](C)CC1=CC(O)=C(O)C=C1,-10.009336919275027
[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,-9.360289725208613
NCC(CC(O)=O)C1=CC=C(Cl)C=C1,-5.704082055245619
OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,-9.811805159349259
COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1,-7.626201256929005
CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C1=CN=CC=N1)B(O)O,-8.884977252606838
[H]C(Cl)=CC(O)(CC)C#C,-6.918888874052303
CC(C)NCCCC1(C(N)=O)C2=CC=CC=C2C2=CC=CC=C12,-12.749048846946872
COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C,-5.861283725522151
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,-2.9491085110409783
CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1,-9.241507315533804
OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,-5.395182909071893
CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,-12.807423918536555
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,-6.121194078952744
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,-7.377128262789741
CCCC1=NN(C)C2=C1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(C)CC1,-6.999462503118589
CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,-10.012421222323155
CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1,-7.236685177062945
[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2,-10.894258374424496
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,-7.284265656575992
OC(C(=O)OC1CC2CCC(C1)[N+]21CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,-15.586392421115837
COC1=C(C=C(C=C1)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O)C12CC3CC(CC(C3)C1)C2,-18.449025822979692
COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,-4.045555521647543
CC(C)(C)S(=O)(=O)C[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@H](CC1CCCCC1)[C@H](O)[C@H](O)C1CC1,-10.296119492961234
COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=C(OC(F)F)C=C3)=NC=C1,-6.65221374725659
CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC=CC(C)=C2)C=CN=C1,-8.673531314053696
CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,-12.689045307890655
[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O,-7.778844400120013
CC[N+](C)(CC)CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1,-14.756513988310292
[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C,-12.602414236203593
CCC(NC(C)C)C(O)C1=CC(O)=C(O)C=C1,-4.320899478982662
